"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7992255"	"0.004625"	"6.21e-06"	"-5.7258813"	"3.9478631"	"-0.3364144"	"GNPTG"	"N-acetylglucosamine-1-phosphate transferase gamma subunit"
"7896416"	"0.004625"	"6.25e-06"	"5.7230349"	"3.9413017"	"0.4556002"	""	""
"7981046"	"0.004712"	"6.51e-06"	"-5.7068175"	"3.9039017"	"-0.391686"	"IFI27L2"	"interferon alpha inducible protein 27 like 2"
"7987526"	"0.004913"	"6.93e-06"	"-5.6817504"	"3.8460407"	"-0.4734195"	"C15orf57"	"chromosome 15 open reading frame 57"
"8146448"	"0.004948"	"7.23e-06"	"-5.6654162"	"3.8083037"	"-0.5499629"	"MRPL15"	"mitochondrial ribosomal protein L15"
"8018288"	"0.004948"	"7.44e-06"	"-5.6537806"	"3.7814058"	"-0.3723718"	"ATP5H"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit D"
"7894774"	"0.004948"	"7.47e-06"	"-5.6521686"	"3.7776783"	"-0.4090592"	""	""
"8130003"	"0.004948"	"7.58e-06"	"-5.6464996"	"3.7645676"	"-0.4723811"	"SF3B5"	"splicing factor 3b subunit 5"
"7944765"	"0.005086"	"7.95e-06"	"5.627416"	"3.7204104"	"0.560986"	""	""
"8059731"	"0.005086"	"8.10e-06"	"-5.62037"	"3.7040979"	"-0.4002082"	"PDE6D///PDE6D"	"phosphodiesterase 6D///phosphodiesterase 6D"
"7920409"	"0.005179"	"8.40e-06"	"-5.6055219"	"3.6697067"	"-0.2884296"	"JTB"	"jumping translocation breakpoint"
"8110427"	"0.005179"	"8.56e-06"	"-5.5984976"	"3.6534297"	"-0.3778883"	""	""
"8150204"	"0.00533"	"8.96e-06"	"-5.5800299"	"3.6106137"	"-0.5451586"	""	""
"7901052"	"0.005454"	"9.34e-06"	"-5.563887"	"3.5731614"	"-0.8076978"	"SNORD38B"	"small nucleolar RNA, C/D box 38B"
"8033330"	"0.005497"	"9.58e-06"	"5.5539115"	"3.5500059"	"0.9510419"	""	""
"8008132"	"0.005764"	"1.04e-05"	"-5.5213868"	"3.4744458"	"-0.6647235"	"ATP5G1"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)"
"8134589"	"0.005764"	"1.06e-05"	"-5.5155462"	"3.460867"	"-0.3318895"	"BUD31"	"BUD31 homolog"
"8089230"	"0.005764"	"1.07e-05"	"-5.5107102"	"3.4496215"	"-0.6595467"	""	""
"7893258"	"0.005764"	"1.09e-05"	"-5.5034795"	"3.4328039"	"-0.631223"	""	""
"7972674"	"0.005764"	"1.09e-05"	"-5.5025544"	"3.4306518"	"-0.4238409"	"TEX30"	"testis expressed 30"
"7964262"	"0.005958"	"1.15e-05"	"-5.4832502"	"3.3857286"	"-0.3709745"	"NACA"	"nascent polypeptide-associated complex alpha subunit"
"7999360"	"0.006052"	"1.18e-05"	"-5.4709984"	"3.3572004"	"-0.6014674"	"RPL21P28///RPL21P19///RPL21"	"ribosomal protein L21 pseudogene 28///ribosomal protein L21 pseudogene 19///ribosomal protein L21"
"8109750"	"0.006354"	"1.27e-05"	"-5.4431947"	"3.2924128"	"-0.5685249"	"RPLP0"	"ribosomal protein lateral stalk subunit P0"
"8022170"	"0.006354"	"1.30e-05"	"-5.4334031"	"3.2695811"	"-0.4540769"	"RPL6P27///RPL6"	"ribosomal protein L6 pseudogene 27///ribosomal protein L6"
"8065325"	"0.006354"	"1.30e-05"	"-5.4325543"	"3.2676015"	"-0.6289198"	""	""
"8122699"	"0.006354"	"1.32e-05"	"-5.4279226"	"3.2567985"	"-0.521777"	"RPS18P9"	"ribosomal protein S18 pseudogene 9"
"7892918"	"0.006354"	"1.35e-05"	"5.4175395"	"3.2325745"	"1.070575"	""	""
"8017344"	"0.006354"	"1.37e-05"	"5.4121404"	"3.2199747"	"0.6488569"	"LOC100129112"	"uncharacterized LOC100129112"
"7895774"	"0.006354"	"1.38e-05"	"-5.4094735"	"3.2137501"	"-0.7350598"	""	""
"8055287"	"0.006354"	"1.42e-05"	"-5.3996702"	"3.1908642"	"-0.4727928"	"MZT2A"	"mitotic spindle organizing protein 2A"
"8014749"	"0.006354"	"1.43e-05"	"-5.3954752"	"3.1810686"	"-0.5345685"	"RPL23"	"ribosomal protein L23"
"8017010"	"0.006354"	"1.43e-05"	"-5.3954037"	"3.1809017"	"-0.4591028"	"HSF5"	"heat shock transcription factor 5"
"8055668"	"0.006639"	"1.53e-05"	"-5.3686613"	"3.1184237"	"-0.5009271"	""	""
"8015712"	"0.006639"	"1.54e-05"	"-5.3677929"	"3.1163938"	"-0.4022643"	"COA3"	"cytochrome c oxidase assembly factor 3"
"7904480"	"0.006816"	"1.64e-05"	"-5.3415057"	"3.0549236"	"-0.6247732"	"RNVU1-3"	"RNA, variant U1 small nuclear 3"
"7904963"	"0.006816"	"1.64e-05"	"-5.3415057"	"3.0549236"	"-0.6247732"	"RNVU1-3"	"RNA, variant U1 small nuclear 3"
"7893201"	"0.006816"	"1.69e-05"	"-5.3302062"	"3.0284845"	"-0.476213"	""	""
"7896047"	"0.006816"	"1.71e-05"	"-5.3254708"	"3.0174018"	"-0.3810658"	""	""
"7892803"	"0.006816"	"1.72e-05"	"-5.3225338"	"3.010527"	"-0.4795839"	""	""
"8173912"	"0.006816"	"1.74e-05"	"-5.317952"	"2.999801"	"-0.5559202"	"RPSAP15"	"ribosomal protein SA pseudogene 15"
"8045533"	"0.006816"	"1.76e-05"	"5.3140795"	"2.9907343"	"1.1536222"	""	""
"7960553"	"0.006816"	"1.77e-05"	"-5.3114931"	"2.9846781"	"-0.5460259"	"MRPL51///SPTLC1"	"mitochondrial ribosomal protein L51///serine palmitoyltransferase long chain base subunit 1"
"8005191"	"0.006816"	"1.79e-05"	"-5.3084758"	"2.9776125"	"-0.3895677"	"LRRC75A-AS1"	"LRRC75A antisense RNA 1"
"8171111"	"0.006816"	"1.84e-05"	"-5.2959366"	"2.9482419"	"-0.507742"	"SLC25A6"	"solute carrier family 25 member 6"
"8177003"	"0.006816"	"1.84e-05"	"-5.2959366"	"2.9482419"	"-0.507742"	"SLC25A6"	"solute carrier family 25 member 6"
"7977775"	"0.006816"	"1.85e-05"	"-5.2953483"	"2.9468635"	"-0.2684487"	"DAD1"	"defender against cell death 1"
"8077931"	"0.006816"	"1.86e-05"	"-5.2925541"	"2.9403169"	"-0.317116"	"MKRN2"	"makorin ring finger protein 2"
"8143697"	"0.006816"	"1.86e-05"	"-5.2918266"	"2.9386125"	"-0.3454008"	"ZNF786"	"zinc finger protein 786"
"7928306"	"0.006913"	"1.93e-05"	"-5.2772555"	"2.904464"	"-1.1750645"	""	""
"7966534"	"0.006913"	"1.94e-05"	"-5.276849"	"2.9035113"	"-0.4259438"	"RPL6P27///RPL6"	"ribosomal protein L6 pseudogene 27///ribosomal protein L6"
"7899346"	"0.006913"	"1.95e-05"	"-5.2735305"	"2.8957319"	"-0.4278009"	"TMA7"	"translation machinery associated 7 homolog"
"8072584"	"0.00701"	"2.04e-05"	"-5.256659"	"2.8561694"	"-0.5468334"	""	""
"7896133"	"0.00701"	"2.07e-05"	"-5.2509306"	"2.8427324"	"-0.6610425"	""	""
"7893259"	"0.00701"	"2.09e-05"	"-5.2472304"	"2.8340515"	"-0.6072363"	""	""
"8026339"	"0.00701"	"2.10e-05"	"-5.2453852"	"2.8297223"	"-0.4362705"	"SNRPG"	"small nuclear ribonucleoprotein polypeptide G"
"8031646"	"0.00701"	"2.12e-05"	"-5.2416377"	"2.8209292"	"-0.6722247"	"ZNF667-AS1"	"ZNF667 antisense RNA 1 (head to head)"
"7979982"	"0.00701"	"2.13e-05"	"-5.2393171"	"2.8154836"	"-0.4950213"	""	""
"8068478"	"0.00701"	"2.15e-05"	"5.2363874"	"2.8086084"	"0.2471969"	"CHAF1B"	"chromatin assembly factor 1 subunit B"
"8167234"	"0.00701"	"2.15e-05"	"-5.235591"	"2.8067394"	"-0.513468"	"RBM3"	"RNA binding motif (RNP1, RRM) protein 3"
"8003840"	"0.00701"	"2.17e-05"	"-5.2322227"	"2.7988337"	"-0.269945"	"EMC6"	"ER membrane protein complex subunit 6"
"7964828"	"0.007075"	"2.21e-05"	"-5.2248458"	"2.7815172"	"-0.62505"	""	""
"8105061"	"0.007104"	"2.25e-05"	"5.2176625"	"2.7646518"	"0.7446852"	"FYB"	"FYN binding protein"
"8022418"	"0.007104"	"2.27e-05"	"-5.2151022"	"2.7586397"	"-0.5192189"	""	""
"8139706"	"0.007104"	"2.28e-05"	"-5.2120792"	"2.7515406"	"-0.5043126"	"SEC61G"	"Sec61 translocon gamma subunit"
"7895549"	"0.007631"	"2.49e-05"	"5.1778467"	"2.6711095"	"0.8547082"	""	""
"8128099"	"0.007631"	"2.50e-05"	"5.1767759"	"2.6685925"	"0.3154549"	"GABRR2"	"gamma-aminobutyric acid type A receptor rho2 subunit"
"7892848"	"0.007775"	"2.58e-05"	"-5.1640108"	"2.6385808"	"-0.4740522"	""	""
"7900228"	"0.007775"	"2.59e-05"	"-5.1623454"	"2.6346645"	"-0.6216935"	"NDUFS5///SNORA70///RPL10///DNASE1L1"	"NADH:ubiquinone oxidoreductase subunit S5///small nucleolar RNA, H/ACA box 70///ribosomal protein L10///deoxyribonuclease 1 like 1"
"7893091"	"0.007811"	"2.67e-05"	"-5.1502335"	"2.6061783"	"-0.836396"	""	""
"8158022"	"0.007811"	"2.68e-05"	"-5.149545"	"2.6045587"	"-0.3667891"	"ZNF79"	"zinc finger protein 79"
"8025500"	"0.007811"	"2.69e-05"	"-5.1478076"	"2.6004715"	"-0.354619"	"UBL5"	"ubiquitin like 5"
"7975779"	"0.007811"	"2.70e-05"	"5.1464797"	"2.5973478"	"0.931601"	"FOS"	"Fos proto-oncogene, AP-1 transcription factor subunit"
"7894510"	"0.007811"	"2.74e-05"	"-5.1412422"	"2.5850258"	"-1.4384155"	""	""
"7915594"	"0.007811"	"2.75e-05"	"-5.1386788"	"2.5789944"	"-0.5466169"	""	""
"7987449"	"0.007811"	"2.77e-05"	"-5.1359267"	"2.5725185"	"-0.3265929"	"SRP14"	"signal recognition particle 14"
"7893460"	"0.007811"	"2.80e-05"	"-5.1315625"	"2.5622485"	"-0.5551733"	""	""
"7895842"	"0.007811"	"2.82e-05"	"-5.1300336"	"2.5586504"	"-0.3876553"	""	""
"8049180"	"0.007968"	"2.90e-05"	"-5.1190308"	"2.5327524"	"-0.3856142"	"EIF4E2"	"eukaryotic translation initiation factor 4E family member 2"
"7962935"	"0.008047"	"2.95e-05"	"-5.1119273"	"2.5160285"	"-0.2913025"	"PRKAG1"	"protein kinase AMP-activated non-catalytic subunit gamma 1"
"7923438"	"0.008069"	"2.98e-05"	"-5.1076591"	"2.5059787"	"-0.5714615"	"ZNF320///RPS27///RGS4///RPS27"	"zinc finger protein 320///ribosomal protein S27///regulator of G-protein signaling 4///ribosomal protein S27"
"8017511"	"0.008083"	"3.03e-05"	"-5.1018463"	"2.4922904"	"-0.4773668"	"CD79B"	"CD79b molecule"
"7981481"	"0.008083"	"3.03e-05"	"-5.1006732"	"2.4895275"	"-0.4148537"	"C14orf2///C14orf2"	"chromosome 14 open reading frame 2///chromosome 14 open reading frame 2"
"7896598"	"0.008106"	"3.10e-05"	"-5.0923522"	"2.469929"	"-0.6652219"	""	""
"7971858"	"0.008106"	"3.12e-05"	"-5.0901318"	"2.4646985"	"-0.5543493"	""	""
"7954063"	"0.008106"	"3.15e-05"	"-5.086687"	"2.4565835"	"-0.562339"	"RPL13AP20"	"ribosomal protein L13a pseudogene 20"
"7895360"	"0.008106"	"3.19e-05"	"-5.0816623"	"2.4447454"	"-0.5199504"	""	""
"7903972"	"0.008106"	"3.19e-05"	"-5.0808243"	"2.4427711"	"-0.3490741"	"ATP5F1"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1"
"7905691"	"0.008106"	"3.20e-05"	"-5.0798233"	"2.4404124"	"-0.5668911"	"ZNF320///RPS27///RGS4///RPS27"	"zinc finger protein 320///ribosomal protein S27///regulator of G-protein signaling 4///ribosomal protein S27"
"7948836"	"0.008106"	"3.22e-05"	"-5.0775741"	"2.4351127"	"-0.4615906"	"TMEM223"	"transmembrane protein 223"
"7893989"	"0.008106"	"3.24e-05"	"5.0753451"	"2.4298602"	"0.56553"	""	""
"8152215"	"0.00814"	"3.28e-05"	"5.0707654"	"2.419068"	"0.5159669"	"KLF10"	"Kruppel like factor 10"
"7894717"	"0.008143"	"3.32e-05"	"5.0653012"	"2.4061899"	"0.462514"	""	""
"8169465"	"0.008143"	"3.33e-05"	"-5.0648432"	"2.4051104"	"-0.2786202"	""	""
"8079630"	"0.008204"	"3.39e-05"	"-5.0569247"	"2.386445"	"-0.4013969"	"TMA7"	"translation machinery associated 7 homolog"
"8118824"	"0.008204"	"3.43e-05"	"-5.0527999"	"2.3767208"	"-0.573409"	""	""
"8112940"	"0.008204"	"3.46e-05"	"-5.0496398"	"2.3692703"	"-0.3984857"	"SSBP2"	"single stranded DNA binding protein 2"
"8009727"	"0.008204"	"3.47e-05"	"-5.0488179"	"2.3673325"	"-0.3779593"	"MRPL58"	"mitochondrial ribosomal protein L58"
"8168470"	"0.008204"	"3.47e-05"	"-5.0478059"	"2.3649464"	"-0.634347"	"COX7B"	"cytochrome c oxidase subunit 7B"
"8056909"	"0.008354"	"3.59e-05"	"-5.0353344"	"2.3355367"	"-0.2441091"	"ATF2"	"activating transcription factor 2"
"7960259"	"0.008354"	"3.59e-05"	"5.0345025"	"2.3335746"	"0.3648808"	""	""
"8156358"	"0.008354"	"3.61e-05"	"5.0324857"	"2.3288179"	"1.2290605"	""	""
"8140739"	"0.008567"	"3.73e-05"	"-5.019954"	"2.2992572"	"-0.338249"	"TP53TG1"	"TP53 target 1 (non-protein coding)"
"7894479"	"0.008574"	"3.76e-05"	"-5.0169544"	"2.2921804"	"-0.4548669"	""	""
"8061184"	"0.008693"	"3.84e-05"	"-5.0089258"	"2.2732368"	"-0.4442785"	""	""
"7906305"	"0.008864"	"3.95e-05"	"-4.9980462"	"2.2475618"	"-0.4210336"	""	""
"7962760"	"0.008864"	"3.97e-05"	"-4.9960239"	"2.2427888"	"-0.3841253"	"SENP1"	"SUMO1/sentrin specific peptidase 1"
"8071737"	"0.008875"	"4.00e-05"	"-4.9929393"	"2.235508"	"-0.359231"	"MIF///MIF-AS1///MIF"	"macrophage migration inhibitory factor (glycosylation-inhibiting factor)///MIF antisense RNA 1///macrophage migration inhibitory factor (glycosylation-inhibiting factor)"
"8079019"	"0.009031"	"4.10e-05"	"-4.983555"	"2.2133554"	"-0.525342"	"RPS27///RPS27"	"ribosomal protein S27///ribosomal protein S27"
"7985757"	"0.009177"	"4.19e-05"	"-4.9747234"	"2.192504"	"-0.3670492"	"MRPS11"	"mitochondrial ribosomal protein S11"
"8132589"	"0.00919"	"4.25e-05"	"-4.96885"	"2.1786351"	"-0.4879011"	""	""
"8061685"	"0.00919"	"4.28e-05"	"4.9665611"	"2.17323"	"0.2695363"	"TM9SF4"	"transmembrane 9 superfamily member 4"
"8063524"	"0.00919"	"4.28e-05"	"4.9665489"	"2.1732013"	"0.4825338"	"LOC100130156"	"uncharacterized LOC100130156"
"7895267"	"0.009201"	"4.31e-05"	"-4.9635654"	"2.1661554"	"-0.6674811"	""	""
"8180287"	"0.009482"	"4.49e-05"	"-4.9478491"	"2.1290341"	"-0.4665866"	"RPL31"	"ribosomal protein L31"
"8123038"	"0.009482"	"4.50e-05"	"-4.9468552"	"2.1266861"	"-0.3263078"	"GTF2H5"	"general transcription factor IIH subunit 5"
"7919600"	"0.009539"	"4.56e-05"	"4.9420492"	"2.1153324"	"1.135459"	""	""
"7895350"	"0.009606"	"4.62e-05"	"-4.9369086"	"2.1031871"	"-1.0251457"	""	""
"7983379"	"0.009623"	"4.65e-05"	"4.9337545"	"2.0957349"	"0.5423774"	""	""
"7894416"	"0.009646"	"4.69e-05"	"-4.9304313"	"2.0878824"	"-0.2773219"	""	""
"7894542"	"0.009665"	"4.73e-05"	"4.9272445"	"2.0803521"	"0.4880058"	""	""
"8180404"	"0.009715"	"4.78e-05"	"-4.9228655"	"2.0700039"	"-0.4879376"	"RPL27A"	"ribosomal protein L27a"
"8074498"	"0.009981"	"4.95e-05"	"-4.9099524"	"2.0394841"	"-0.3014094"	"TXNRD2"	"thioredoxin reductase 2"
"7972044"	"0.010009"	"4.99e-05"	"-4.9061265"	"2.0304405"	"-0.4890268"	"COMMD6"	"COMM domain containing 6"
"8001507"	"0.010009"	"5.08e-05"	"-4.8991499"	"2.0139483"	"-0.4918087"	"BBS2"	"Bardet-Biedl syndrome 2"
"8090559"	"0.010009"	"5.10e-05"	"-4.8976846"	"2.0104841"	"-0.3175147"	"RPL32P3"	"ribosomal protein L32 pseudogene 3"
"8002711"	"0.010009"	"5.11e-05"	"-4.8969872"	"2.0088353"	"-0.5476178"	""	""
"8118228"	"0.010009"	"5.14e-05"	"4.8950502"	"2.004256"	"0.4609675"	"LY6G5B"	"lymphocyte antigen 6 complex, locus G5B"
"7965515"	"0.010009"	"5.14e-05"	"-4.8949311"	"2.0039744"	"-0.3929044"	"NDUFA12"	"NADH:ubiquinone oxidoreductase subunit A12"
"8151935"	"0.010072"	"5.20e-05"	"-4.8902262"	"1.9928506"	"-0.2736353"	"RPL30///RPL30"	"ribosomal protein L30///ribosomal protein L30"
"7892510"	"0.010225"	"5.37e-05"	"4.8781013"	"1.9641805"	"0.9579295"	""	""
"8104119"	"0.010225"	"5.41e-05"	"4.8749136"	"1.9566421"	"0.3843975"	""	""
"8079368"	"0.010225"	"5.43e-05"	"4.8737863"	"1.9539761"	"0.4435116"	""	""
"8118661"	"0.010225"	"5.47e-05"	"-4.8709622"	"1.9472973"	"-0.4594607"	"PFDN6"	"prefoldin subunit 6"
"8178270"	"0.010225"	"5.47e-05"	"-4.8709622"	"1.9472973"	"-0.4594607"	"PFDN6"	"prefoldin subunit 6"
"8179559"	"0.010225"	"5.47e-05"	"-4.8709622"	"1.9472973"	"-0.4594607"	"PFDN6"	"prefoldin subunit 6"
"7907649"	"0.010351"	"5.56e-05"	"-4.8640053"	"1.9308434"	"-0.4294906"	"C1orf220"	"chromosome 1 open reading frame 220"
"7998823"	"0.010368"	"5.64e-05"	"-4.8590428"	"1.9191057"	"-0.6940904"	"PDPK1"	"3-phosphoinositide dependent protein kinase 1"
"7998841"	"0.010368"	"5.64e-05"	"-4.8590428"	"1.9191057"	"-0.6940904"	"PDPK1"	"3-phosphoinositide dependent protein kinase 1"
"7900157"	"0.010582"	"5.80e-05"	"-4.8477969"	"1.8925034"	"-0.5453097"	"RPS27///RPS27"	"ribosomal protein S27///ribosomal protein S27"
"7946807"	"0.010582"	"5.82e-05"	"-4.8465907"	"1.8896497"	"-0.5279076"	"RPL36A-HNRNPH2///FSTL5///RPL36A"	"RPL36A-HNRNPH2 readthrough///follistatin like 5///ribosomal protein L36a"
"7963713"	"0.010582"	"5.86e-05"	"-4.8440612"	"1.8836655"	"-0.4091252"	"ATP5G2"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)"
"7896159"	"0.010582"	"5.88e-05"	"-4.8425825"	"1.8801672"	"-0.3757386"	""	""
"8119842"	"0.010682"	"5.98e-05"	"-4.8359212"	"1.8644072"	"-0.304356"	"POLR1C"	"RNA polymerase I subunit C"
"8106818"	"0.010682"	"6.03e-05"	"-4.8328174"	"1.8570632"	"-0.483206"	"LOC731157"	"uncharacterized LOC731157"
"8127977"	"0.010682"	"6.06e-05"	"-4.8308205"	"1.8523383"	"-0.480416"	"SYNCRIP"	"synaptotagmin binding cytoplasmic RNA interacting protein"
"8042402"	"0.010682"	"6.06e-05"	"-4.8305642"	"1.851732"	"-0.4102851"	"APLF"	"aprataxin and PNKP like factor"
"8005955"	"0.010683"	"6.12e-05"	"-4.8271202"	"1.8435826"	"-0.6891494"	"SNORD42A"	"small nucleolar RNA, C/D box 42A"
"7893350"	"0.010683"	"6.16e-05"	"-4.8245072"	"1.8373995"	"-0.8059638"	""	""
"8168843"	"0.010683"	"6.16e-05"	"-4.8243901"	"1.8371225"	"-0.4953757"	"RPL36A-HNRNPH2///FSTL5///RPL36A"	"RPL36A-HNRNPH2 readthrough///follistatin like 5///ribosomal protein L36a"
"7983773"	"0.010748"	"6.23e-05"	"-4.8200341"	"1.8268145"	"-0.3468536"	""	""
"8171001"	"0.010787"	"6.28e-05"	"-4.8166031"	"1.8186951"	"-0.4028832"	"FUNDC2"	"FUN14 domain containing 2"
"8029129"	"0.010813"	"6.33e-05"	"-4.8136721"	"1.8117587"	"-0.5654914"	"RPS19"	"ribosomal protein S19"
"7893012"	"0.01083"	"6.38e-05"	"4.8110451"	"1.8055414"	"0.4504917"	""	""
"7894943"	"0.010886"	"6.44e-05"	"-4.8070773"	"1.7961509"	"-0.8827874"	""	""
"8100782"	"0.010939"	"6.53e-05"	"4.8015871"	"1.7831564"	"0.2726576"	""	""
"7908777"	"0.010939"	"6.54e-05"	"-4.8011076"	"1.7820214"	"-0.4835254"	""	""
"7894061"	"0.010939"	"6.57e-05"	"-4.7992745"	"1.7776826"	"-0.6916585"	""	""
"8072979"	"0.011148"	"6.74e-05"	"-4.7895795"	"1.754734"	"-0.2213297"	"POLR2F"	"RNA polymerase II subunit F"
"7918050"	"0.011148"	"6.78e-05"	"-4.787334"	"1.7494185"	"-0.559467"	"RPSAP36///RPSAP19///RPSAP9///RPSAP58///RPSAP15///RPSA"	"ribosomal protein SA pseudogene 36///ribosomal protein SA pseudogene 19///ribosomal protein SA pseudogene 9///ribosomal protein SA pseudogene 58///ribosomal protein SA pseudogene 15///ribosomal protein SA"
"8062490"	"0.011148"	"6.82e-05"	"4.7849425"	"1.7437571"	"1.415059"	"SNORA60"	"small nucleolar RNA, H/ACA box 60"
